Product ID,Store ID,Price,Competitor Prices,Discounts,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost,Elasticity Index,Price-to-Sales Ratio
7757,95,62.83,44.77,27.91,366,3,17.8,9.1,2.11,0.17166666666666666
6215,99,12.61,59.79,8.77,324,2,11.21,1.17,0.86,0.038919753086419755
5494,28,11.21,56.66,37.76,125,2,4.94,6.36,2.01,0.08968000000000001
5536,33,74.32,23.16,20.08,499,2,14.11,8.99,0.79,0.148937875751503
8358,84,99.54,74.13,15.62,455,2,8.33,7.14,2.33,0.21876923076923077
6576,82,83.47,91.53,41.03,448,1,9.12,2.35,1.17,0.1863169642857143
7670,53,82.07,76.76,35.51,251,2,7.89,1.93,2.37,0.32697211155378486
7621,81,34.64,88.68,16.18,308,3,0.18,6.5,1.78,0.11246753246753247
1486,92,12.61,91.8,9.41,352,1,3.61,8.2,2.26,0.03582386363636363
9328,5,98.33,50.24,40.0,211,3,3.62,2.68,1.03,0.46601895734597154
1861,77,24.13,74.79,34.22,329,4,18.26,6.08,1.81,0.0733434650455927
8915,77,18.52,35.98,41.53,285,3,3.49,4.05,0.93,0.06498245614035088
8148,1,42.5,13.74,42.04,136,1,18.33,6.08,1.43,0.3125
9001,79,21.48,65.1,47.96,221,4,8.74,7.25,2.19,0.0971945701357466
1842,65,65.11,87.82,34.16,400,4,4.84,3.19,1.6,0.162775
2365,15,60.37,61.67,13.15,138,4,13.57,1.9,1.27,0.437463768115942
8545,47,9.72,46.74,1.35,24,2,6.96,5.57,1.69,0.405
5865,93,92.75,29.22,18.81,450,4,16.74,1.4,1.47,0.2061111111111111
7755,20,16.07,79.2,34.98,463,3,2.8,7.29,1.15,0.03470842332613391
4681,68,68.53,62.11,24.02,165,2,17.33,1.48,1.91,0.41533333333333333
5095,73,62.21,31.69,39.54,448,3,9.87,6.45,0.54,0.13886160714285714
2772,8,85.61,32.22,46.97,477,1,12.5,8.56,1.45,0.17947589098532496
9389,7,62.52,35.42,20.07,187,1,15.4,8.26,1.16,0.33433155080213905
5922,70,38.09,59.76,29.11,405,2,12.83,6.12,1.0,0.09404938271604939
9848,2,47.42,24.62,45.89,357,4,6.48,7.27,1.39,0.13282913165266108
6915,60,17.62,15.69,21.91,350,3,12.86,1.1,0.92,0.05034285714285715
4523,78,44.78,45.98,5.23,216,1,1.84,3.86,2.22,0.2073148148148148
3124,67,99.56,40.92,24.0,440,4,11.27,7.66,0.69,0.22627272727272726
3639,69,6.45,33.65,5.27,208,3,10.98,5.53,1.85,0.031009615384615385
7564,64,76.52,29.18,26.35,168,2,14.38,3.81,2.45,0.4554761904761905
4251,67,27.96,19.86,22.69,486,3,2.34,6.28,1.62,0.05753086419753087
7930,94,14.17,89.47,33.51,127,3,2.84,6.51,1.55,0.1115748031496063
3940,42,31.56,77.16,27.5,358,4,16.77,1.12,1.7,0.08815642458100559
5735,65,29.76,44.82,6.54,431,3,13.63,3.86,2.42,0.06904872389791183
7284,83,34.93,31.04,25.52,482,2,9.35,4.5,1.5,0.0724688796680498
7957,88,52.26,7.24,3.21,408,3,4.18,6.48,1.65,0.12808823529411764
3579,2,46.83,82.34,2.85,420,2,17.2,9.21,1.41,0.1115
1068,13,87.55,38.86,49.91,365,2,12.71,7.53,2.49,0.23986301369863014
1164,24,55.59,77.37,42.95,113,2,14.25,7.64,2.0,0.4919469026548673
3918,75,30.06,19.51,8.75,435,2,7.42,1.34,2.14,0.06910344827586207
3484,38,94.98,98.95,30.64,299,1,12.51,2.68,1.29,0.31765886287625417
7212,94,71.36,25.2,17.79,229,1,12.34,6.68,1.78,0.3116157205240175
8687,2,23.75,55.26,47.39,120,1,4.94,1.4,1.49,0.19791666666666666
2500,96,96.21,97.47,18.74,454,3,12.23,3.43,2.05,0.21191629955947136
8116,27,35.0,83.12,46.03,489,3,5.37,3.9,1.7,0.07157464212678936
1165,38,34.08,44.63,24.27,94,2,16.12,5.66,1.17,0.36255319148936166
7387,81,26.97,19.93,43.49,278,1,11.21,9.9,0.74,0.09701438848920863
4786,29,95.34,48.76,29.72,459,4,1.35,9.65,1.71,0.2077124183006536
7897,73,48.6,68.88,45.16,416,3,2.72,8.01,1.85,0.11682692307692308
8740,22,57.24,72.57,19.86,368,4,2.32,9.69,1.68,0.15554347826086956
6675,68,48.21,67.7,23.49,419,1,8.73,6.92,1.52,0.11505966587112172
7204,95,90.19,34.25,32.48,439,4,1.1,9.12,2.19,0.20544419134396355
7915,5,13.26,56.8,32.33,50,2,9.57,9.2,1.13,0.2652
9760,28,97.38,90.86,38.43,263,3,1.09,3.39,1.54,0.3702661596958175
4871,2,33.71,38.84,12.8,351,4,8.89,6.93,1.83,0.09603988603988604
5348,77,61.37,88.76,48.86,485,2,13.47,3.75,2.24,0.1265360824742268
6365,44,24.22,57.7,39.51,465,1,18.82,9.58,1.32,0.05208602150537634
8719,40,51.4,48.88,10.75,448,4,11.36,6.5,1.92,0.11473214285714285
6855,32,23.23,65.29,18.79,173,1,5.86,8.1,2.34,0.13427745664739885
8322,90,47.69,41.09,16.81,286,3,1.78,3.82,0.83,0.16674825174825175
2589,86,11.21,57.25,41.11,291,2,18.87,1.58,0.64,0.038522336769759455
3322,4,34.07,94.7,20.3,139,4,3.45,7.6,2.45,0.24510791366906476
2246,53,38.16,18.32,38.59,231,4,18.92,8.65,1.76,0.16519480519480517
5219,97,65.41,33.17,11.73,410,3,5.39,2.62,1.44,0.15953658536585366
5587,30,13.98,61.29,36.14,260,2,18.58,9.37,2.43,0.05376923076923077
2326,52,14.17,64.21,27.51,137,4,14.06,1.1,1.27,0.10343065693430657
8013,64,60.55,32.46,5.34,425,2,7.86,9.89,1.41,0.1424705882352941
4661,43,67.64,20.97,4.02,449,4,5.86,8.37,1.22,0.15064587973273943
3890,30,37.74,76.59,25.02,485,4,18.01,4.3,2.36,0.07781443298969072
1836,11,59.06,79.19,15.13,470,2,5.61,7.37,1.3,0.12565957446808512
2415,4,89.7,93.71,39.3,202,3,19.62,3.76,1.27,0.44405940594059407
6694,73,32.23,36.0,23.27,353,1,4.56,9.98,1.73,0.09130311614730878
8653,54,24.73,23.41,37.43,82,3,4.49,6.88,2.04,0.3015853658536585
1453,91,99.87,35.08,38.16,220,1,1.35,5.2,0.75,0.4539545454545455
1943,91,14.33,21.31,27.41,45,4,9.66,1.2,0.77,0.3184444444444444
6345,70,38.29,14.97,39.14,105,2,0.01,6.53,0.56,0.36466666666666664
1952,79,42.91,60.33,33.1,341,1,0.77,2.77,1.81,0.1258357771260997
2979,32,70.02,68.38,38.09,223,4,6.81,2.65,1.84,0.3139910313901345
2096,80,76.41,43.54,2.59,468,4,17.44,9.21,0.57,0.16326923076923075
3483,38,68.53,34.2,37.75,233,2,11.99,7.94,1.09,0.29412017167381976
9823,79,98.47,44.58,0.69,389,2,9.99,2.28,1.41,0.2531362467866324
4700,22,92.33,80.5,48.12,215,3,6.8,5.78,1.38,0.4294418604651163
1284,72,39.01,83.99,44.07,407,1,10.77,4.49,2.26,0.09584766584766584
2196,37,80.91,78.92,32.26,334,4,12.12,1.26,2.43,0.24224550898203592
2736,20,85.48,55.14,20.25,239,3,3.37,7.92,0.84,0.35765690376569037
3739,5,85.63,15.44,9.85,448,4,11.74,8.51,0.78,0.19113839285714285
4189,14,50.36,87.97,10.82,435,3,18.04,1.59,2.13,0.11577011494252873
1338,60,45.56,77.97,44.99,276,3,4.63,1.54,1.38,0.16507246376811596
5202,50,26.26,15.91,36.46,461,1,1.03,2.69,0.74,0.05696312364425163
5639,67,67.03,27.09,37.82,441,4,17.16,4.71,1.5,0.1519954648526077
5350,91,31.39,13.76,9.74,339,1,18.21,1.47,0.67,0.09259587020648968
8929,62,73.01,96.0,43.85,489,1,14.27,8.55,0.62,0.14930470347648261
9844,28,51.51,29.78,12.78,209,3,16.89,3.22,1.51,0.24645933014354066
1242,94,23.45,48.98,12.69,104,2,2.19,9.58,0.87,0.22548076923076923
4997,78,13.03,98.22,37.68,60,2,2.01,8.03,1.17,0.21716666666666665
9663,67,71.8,64.65,26.72,220,3,8.01,2.99,1.05,0.32636363636363636
7644,88,68.55,52.63,48.91,166,1,5.78,8.06,0.89,0.41295180722891567
3056,3,40.13,85.84,0.4,195,1,18.2,5.18,2.28,0.2057948717948718
1209,43,50.77,89.64,49.17,454,2,4.01,5.38,1.83,0.11182819383259912
2059,67,10.03,84.65,43.69,37,2,9.5,7.8,1.21,0.2710810810810811
4748,56,63.0,33.56,13.16,131,4,5.85,5.75,0.54,0.48091603053435117
8399,16,81.69,99.08,25.87,199,1,7.65,5.81,0.59,0.41050251256281406
9533,82,52.66,9.15,21.79,144,3,12.71,5.92,1.54,0.36569444444444443
1225,38,46.36,9.92,17.51,176,4,19.58,7.62,2.47,0.2634090909090909
5699,29,16.22,11.12,44.62,417,1,1.68,7.4,0.94,0.038896882494004796
8196,36,64.29,95.37,28.24,350,3,18.31,3.99,1.51,0.1836857142857143
6184,53,27.61,39.74,36.58,145,4,8.1,5.73,0.92,0.19041379310344828
6985,88,67.32,90.84,32.21,251,2,10.52,8.23,1.96,0.26820717131474103
4390,88,5.44,58.53,22.87,304,1,10.4,5.9,1.22,0.017894736842105265
6019,76,13.64,74.34,4.96,485,2,16.93,6.51,0.76,0.028123711340206185
2175,35,78.87,78.37,7.87,462,2,6.13,6.08,0.93,0.17071428571428574
3678,86,18.77,42.27,29.8,115,4,6.33,6.77,1.97,0.16321739130434781
7558,17,14.23,53.54,26.5,59,3,17.31,7.01,0.73,0.2411864406779661
5035,68,81.79,51.11,41.43,232,1,2.44,6.24,1.75,0.3525431034482759
9671,32,61.06,43.33,23.61,163,1,5.22,7.44,1.43,0.37460122699386506
5827,33,71.67,32.31,46.83,427,1,11.8,4.38,1.03,0.16784543325526932
7037,14,57.42,54.83,35.43,420,1,18.55,6.5,2.13,0.1367142857142857
9310,46,66.59,51.43,15.58,171,1,7.5,4.67,1.61,0.3894152046783626
4005,20,13.5,28.65,17.12,433,2,5.7,9.0,0.83,0.03117782909930716
6065,60,45.43,70.29,4.52,291,3,4.64,6.27,1.14,0.1561168384879725
3290,73,84.08,56.92,3.44,371,1,5.59,7.26,0.97,0.22663072776280324
8581,12,20.96,83.97,41.65,119,4,11.65,7.44,2.26,0.1761344537815126
3789,14,58.83,8.1,34.03,182,1,16.04,1.11,2.2,0.3232417582417582
6161,15,35.7,14.28,37.76,360,3,2.83,7.61,0.56,0.09916666666666668
7331,36,64.3,27.2,40.84,464,2,15.6,4.71,1.43,0.13857758620689656
6927,71,38.24,68.62,30.49,105,4,6.36,2.82,1.03,0.36419047619047623
6445,82,96.37,63.31,14.24,404,3,19.8,4.08,1.17,0.23853960396039606
4819,11,21.72,58.17,13.67,366,1,12.81,8.25,1.82,0.05934426229508196
3963,84,23.78,21.73,21.04,365,2,16.46,1.43,0.54,0.06515068493150686
2837,5,26.69,84.59,41.29,314,1,15.45,3.8,0.68,0.085
9003,28,5.63,65.46,38.85,356,3,8.82,6.5,2.4,0.015814606741573034
7750,51,67.21,96.39,26.81,137,2,17.52,1.62,0.99,0.49058394160583935
9945,31,62.84,8.37,7.32,186,2,18.93,4.04,1.97,0.33784946236559144
1143,20,89.5,53.7,2.6,333,4,10.88,3.92,0.51,0.26876876876876876
1940,29,45.57,73.86,20.75,262,3,13.45,7.91,2.22,0.17393129770992366
5754,74,38.61,97.94,6.5,402,4,9.68,5.78,2.11,0.09604477611940299
3379,26,7.56,78.3,35.81,380,3,4.29,8.0,1.01,0.019894736842105264
8418,78,9.73,12.44,27.98,331,1,5.91,8.44,0.96,0.029395770392749244
3776,61,69.3,13.24,25.6,287,2,5.11,1.14,1.11,0.24146341463414633
2884,61,31.13,38.46,15.13,270,4,12.38,3.64,2.32,0.1152962962962963
5492,53,11.49,67.27,16.13,193,2,15.08,5.78,1.22,0.059533678756476686
2389,73,63.38,11.37,0.08,336,3,7.88,5.84,1.57,0.1886309523809524
6824,14,20.85,51.75,33.68,345,2,3.24,8.18,2.46,0.060434782608695656
2777,97,25.72,69.5,26.53,275,2,18.85,9.93,0.77,0.09352727272727272
2210,49,54.75,56.43,1.12,351,2,1.01,5.91,1.9,0.15598290598290598
7425,61,70.23,69.81,24.83,153,4,10.33,6.05,1.64,0.4590196078431373
8660,39,28.13,66.25,47.68,173,1,17.59,9.76,0.86,0.16260115606936415
8020,29,40.34,69.46,49.24,99,3,9.84,7.32,1.35,0.4074747474747475
6034,59,10.73,34.48,40.69,288,2,9.5,7.93,1.37,0.03725694444444445
3819,44,27.75,10.57,31.75,243,3,1.69,4.44,2.39,0.11419753086419752
6390,12,6.36,11.1,24.8,368,2,13.7,7.18,1.22,0.017282608695652176
4350,79,20.54,60.69,30.41,235,1,16.83,9.52,1.54,0.08740425531914893
6433,37,20.41,99.19,2.29,349,3,6.03,5.78,2.01,0.058481375358166186
9734,87,67.57,16.69,37.35,273,1,6.28,5.49,1.52,0.24750915750915747
2351,8,70.45,46.3,37.36,204,1,8.45,3.15,2.27,0.34534313725490196
6964,16,5.37,7.02,40.84,476,2,18.28,8.23,1.86,0.011281512605042017
7730,21,17.08,25.82,21.53,206,2,6.58,2.88,0.57,0.0829126213592233
9553,28,62.71,47.82,9.08,304,3,7.35,9.04,0.65,0.2062828947368421
3067,43,11.48,80.91,20.31,169,4,6.46,7.44,1.16,0.06792899408284024
7504,38,17.45,97.56,15.54,290,4,3.13,8.85,0.96,0.060172413793103445
3080,32,9.62,13.93,27.49,126,1,7.22,6.14,2.43,0.07634920634920635
1578,75,11.78,70.99,22.61,334,4,0.28,9.22,1.4,0.03526946107784431
4181,85,79.12,31.36,48.9,350,3,6.47,8.59,1.58,0.22605714285714287
6080,17,41.44,80.71,30.34,89,2,13.25,8.53,1.06,0.46561797752808987
3054,46,81.22,97.83,38.7,291,3,19.95,9.89,2.23,0.279106529209622
5445,94,27.94,88.1,0.7,291,1,0.22,1.16,1.19,0.09601374570446736
6500,90,64.13,44.3,24.21,391,4,9.3,2.29,1.02,0.1640153452685422
8952,81,76.43,7.7,39.99,196,2,6.0,5.75,1.31,0.3899489795918368
1433,24,6.98,20.84,26.96,100,3,0.8,5.25,0.89,0.0698
8297,94,20.44,86.6,11.39,143,2,0.55,1.58,1.59,0.14293706293706296
5333,17,86.15,23.17,26.2,402,2,3.89,6.34,0.94,0.2143034825870647
3113,52,39.83,46.86,9.57,491,1,18.69,2.22,1.56,0.08112016293279022
7842,88,8.96,55.82,4.41,388,3,14.4,9.6,0.85,0.023092783505154642
4224,51,12.81,25.29,49.47,275,2,3.78,4.23,1.59,0.04658181818181818
3200,62,79.94,29.31,23.53,313,4,2.81,5.02,0.93,0.2553993610223642
8537,49,30.58,90.04,14.34,287,1,6.8,4.06,2.14,0.10655052264808362
2067,75,83.33,5.37,18.82,295,1,7.95,5.57,1.14,0.28247457627118644
6717,32,85.23,99.16,36.2,267,1,10.1,8.71,0.92,0.31921348314606746
4481,48,97.98,33.62,20.33,374,4,16.92,7.55,0.97,0.26197860962566843
2510,2,39.44,56.73,35.79,337,3,15.45,6.53,2.28,0.11703264094955489
9346,66,66.28,90.55,5.7,366,1,4.67,5.76,1.32,0.1810928961748634
4493,67,87.47,26.45,43.94,413,1,2.87,3.87,2.06,0.21179176755447943
5037,13,17.06,30.24,37.14,417,2,3.0,8.65,1.16,0.04091127098321343
2586,55,48.2,61.49,34.41,452,3,1.03,6.51,1.56,0.10663716814159292
7888,91,35.31,63.05,0.57,274,2,11.36,8.68,2.11,0.12886861313868614
5496,11,39.61,88.98,23.68,309,1,9.62,2.5,1.08,0.12818770226537216
6941,6,51.37,35.7,22.39,353,2,11.53,3.88,0.75,0.1455240793201133
2083,32,28.17,82.57,4.33,316,4,17.67,1.3,1.85,0.08914556962025318
3053,99,9.07,14.34,2.69,314,1,5.04,1.94,0.9,0.02888535031847134
4426,25,6.9,22.49,45.79,155,3,1.9,3.1,0.6,0.044516129032258066
7745,37,75.62,19.82,13.48,239,2,15.94,1.98,1.52,0.31640167364016736
9407,96,10.89,7.25,12.81,239,4,4.1,1.81,2.22,0.04556485355648536
6805,34,22.8,76.33,5.31,414,4,19.63,7.04,0.69,0.05507246376811594
7329,6,58.92,30.16,9.2,364,4,0.35,7.04,1.46,0.16186813186813187
7360,80,6.53,19.0,41.31,178,3,6.04,3.83,1.55,0.03668539325842697
7939,27,10.68,32.4,42.89,171,4,5.48,3.73,1.83,0.06245614035087719
1375,58,41.14,23.75,38.02,346,3,3.35,8.61,1.38,0.11890173410404624
6655,47,12.78,86.41,29.53,206,1,4.64,5.2,0.54,0.06203883495145631
7714,33,41.25,63.57,4.8,341,4,2.15,5.23,1.65,0.12096774193548387
3127,85,59.7,84.18,20.67,314,1,19.16,3.22,1.7,0.19012738853503186
3786,5,63.64,33.6,1.76,328,4,6.22,4.8,2.37,0.19402439024390244
8272,23,25.49,39.14,4.39,379,1,7.91,8.44,0.96,0.06725593667546173
5409,15,94.57,61.92,36.6,414,2,3.29,8.63,1.11,0.22842995169082123
5645,34,63.04,32.47,16.98,181,1,6.59,5.48,0.76,0.34828729281767956
7290,32,94.07,7.1,24.13,304,2,1.15,4.91,0.57,0.3094407894736842
3286,35,36.08,25.99,3.77,120,2,17.31,1.74,0.89,0.30066666666666664
7396,49,15.51,64.7,18.73,43,3,7.61,2.08,2.38,0.3606976744186046
1011,47,46.14,21.41,2.01,252,1,8.64,8.32,1.67,0.1830952380952381
3086,2,62.46,33.36,31.65,446,3,13.46,9.22,1.06,0.14004484304932735
2953,93,57.9,53.57,14.3,390,3,7.44,8.28,1.8,0.14846153846153845
8955,43,91.98,35.89,3.2,480,2,7.81,2.82,0.6,0.19162500000000002
5577,23,10.93,73.13,43.71,238,4,10.24,8.58,0.89,0.04592436974789916
6650,33,28.71,15.13,44.97,318,1,11.03,7.87,1.76,0.09028301886792453
6037,41,97.05,27.87,40.31,267,2,6.81,8.03,2.37,0.3634831460674157
9459,54,70.85,35.46,34.08,232,1,12.67,9.42,0.9,0.30538793103448275
2681,28,59.37,75.4,15.41,329,2,8.83,4.21,2.29,0.18045592705167174
4677,15,10.76,44.73,27.4,276,4,6.95,3.28,1.3,0.03898550724637681
1943,88,83.69,15.43,39.45,181,3,17.53,6.17,1.46,0.4623756906077348
3424,25,93.15,92.16,26.63,250,2,2.34,7.71,2.27,0.37260000000000004
4251,48,20.1,99.94,39.48,283,1,17.51,9.23,1.19,0.07102473498233217
8243,3,88.56,73.73,0.57,482,2,1.37,7.15,2.08,0.1837344398340249
9215,95,59.46,67.41,48.02,177,4,16.09,1.04,1.95,0.3359322033898305
5186,25,83.2,45.77,35.74,329,2,12.38,9.25,1.29,0.252887537993921
5055,68,73.21,48.4,29.92,276,3,11.09,3.35,2.47,0.2652536231884058
6177,83,43.37,17.62,9.56,163,2,4.75,6.45,1.37,0.26607361963190185
4818,56,33.86,33.08,22.68,232,2,12.97,8.4,2.31,0.14594827586206896
1028,29,68.73,48.61,10.64,437,1,3.93,4.9,2.02,0.15727688787185357
9226,4,30.49,63.92,18.95,463,4,1.94,7.3,1.18,0.06585313174946004
6110,42,34.97,33.67,19.7,141,3,13.55,8.16,0.6,0.2480141843971631
4771,17,74.16,20.11,4.21,499,1,12.05,1.46,1.43,0.14861723446893788
6770,20,69.76,35.66,38.78,329,4,5.78,8.04,1.6,0.21203647416413376
3847,96,79.71,73.02,44.31,233,2,5.6,8.46,1.75,0.3421030042918455
1046,1,21.66,60.09,6.49,357,3,9.22,6.14,0.65,0.060672268907563026
8650,35,65.85,38.36,3.4,395,2,1.61,7.38,1.05,0.16670886075949365
6333,34,53.95,13.41,6.75,381,3,1.62,1.57,1.96,0.1416010498687664
2645,89,97.12,91.07,40.2,230,1,3.21,5.31,0.71,0.4222608695652174
8153,79,48.26,24.49,18.92,350,4,8.95,5.48,2.22,0.13788571428571428
1623,99,5.1,42.62,19.06,341,2,8.29,4.84,0.82,0.014956011730205278
7544,25,93.48,48.23,43.05,383,4,11.59,2.68,1.51,0.24407310704960836
2461,55,64.38,78.2,36.84,425,3,6.64,7.24,0.92,0.15148235294117646
8444,64,79.78,32.85,45.42,486,4,7.41,2.01,1.33,0.16415637860082305
9110,99,62.97,36.6,18.27,389,4,19.82,4.71,1.02,0.16187660668380463
1155,67,11.91,64.11,17.4,489,2,9.58,4.01,1.67,0.024355828220858897
8571,16,86.3,80.03,13.22,259,2,7.56,7.3,2.02,0.33320463320463317
5257,11,43.06,83.18,13.39,286,1,13.3,8.22,1.94,0.15055944055944057
8823,86,40.37,66.29,0.76,455,1,8.3,2.92,1.8,0.08872527472527472
9038,76,11.67,47.27,5.09,273,3,19.6,5.71,0.62,0.042747252747252745
2352,39,77.93,52.54,5.65,192,4,19.03,8.42,0.56,0.4058854166666667
2225,89,37.58,83.76,8.41,269,1,15.08,7.22,1.26,0.13970260223048325
6486,51,8.78,15.08,19.44,411,4,14.65,5.65,1.66,0.021362530413625302
3408,83,97.65,54.69,12.96,423,3,11.43,7.48,1.82,0.23085106382978723
7641,47,97.34,77.14,12.1,462,2,17.15,1.85,1.63,0.2106926406926407
2721,44,6.18,78.9,48.44,114,2,9.65,7.66,0.58,0.05421052631578947
4608,75,88.38,51.73,46.32,353,4,5.12,9.58,0.72,0.2503682719546742
2561,86,86.0,31.22,36.34,383,3,19.8,3.16,1.18,0.2245430809399478
7341,91,32.92,87.87,34.03,376,1,8.05,9.87,0.86,0.0875531914893617
1762,10,31.22,72.87,17.24,119,1,11.76,9.64,0.78,0.26235294117647057
9126,40,73.11,12.35,4.87,400,2,13.76,8.83,1.18,0.182775
3172,82,60.6,52.23,42.07,470,4,10.88,2.85,0.71,0.12893617021276596
4866,74,80.1,58.23,27.95,412,2,10.65,1.86,1.91,0.19441747572815532
3567,95,75.37,52.56,43.16,299,2,15.06,2.28,1.41,0.25207357859531776
2135,51,32.14,65.44,14.67,220,1,15.86,1.4,1.02,0.1460909090909091
4303,56,15.07,47.79,23.12,450,2,1.74,6.49,1.02,0.03348888888888889
7574,67,61.51,60.92,41.45,219,1,2.63,4.08,0.81,0.2808675799086758
5991,71,53.55,38.63,12.77,431,1,13.68,2.08,0.7,0.12424593967517401
4706,79,94.51,97.41,8.31,426,4,10.39,1.31,1.01,0.22185446009389673
9505,7,23.69,37.35,37.13,454,1,6.23,6.89,2.4,0.05218061674008811
9992,4,66.28,96.51,46.96,222,4,18.79,5.28,1.5,0.29855855855855856
8134,6,69.61,6.93,31.39,181,1,4.42,6.64,1.28,0.384585635359116
4657,8,17.38,13.13,6.4,387,3,18.89,9.44,0.58,0.04490956072351421
7674,70,75.71,52.48,30.57,180,1,15.74,2.08,1.88,0.4206111111111111
7591,90,43.5,46.48,13.69,252,4,9.3,1.55,1.26,0.17261904761904762
2434,66,42.65,26.18,38.19,421,4,14.0,1.45,2.09,0.1013064133016627
3360,55,44.6,26.99,9.18,177,1,0.12,5.29,2.08,0.2519774011299435
4498,6,71.85,64.91,32.16,161,4,4.58,6.89,1.4,0.4462732919254658
1028,44,20.85,85.85,18.5,373,1,15.65,2.13,0.8,0.05589812332439679
6120,28,66.16,29.2,43.62,248,4,15.28,1.16,2.44,0.2667741935483871
1249,74,50.75,75.28,15.61,432,3,5.79,8.49,1.39,0.11747685185185185
6062,56,81.22,74.88,29.06,320,2,11.65,7.89,1.28,0.2538125
5301,83,56.57,61.05,47.36,450,2,2.54,2.07,0.85,0.1257111111111111
7708,27,57.34,30.62,0.98,469,4,8.93,1.16,1.12,0.12226012793176973
1459,43,90.37,48.36,29.32,356,2,1.99,2.19,2.01,0.25384831460674157
4858,32,71.74,42.8,46.46,457,1,6.65,6.3,1.55,0.15698030634573304
7867,79,33.68,50.82,27.02,438,1,0.12,1.64,2.39,0.07689497716894977
8915,18,27.41,61.79,39.16,106,4,10.09,5.48,2.09,0.25858490566037734
3447,47,95.88,75.97,29.07,471,2,10.38,1.4,1.78,0.2035668789808917
3976,56,64.04,64.7,48.88,496,1,9.19,4.67,1.58,0.12911290322580646
8490,18,69.44,89.7,37.17,419,3,4.99,7.13,1.66,0.16572792362768496
7255,66,17.89,37.3,37.04,127,4,16.31,6.18,1.38,0.14086614173228346
6431,25,91.1,99.0,9.96,379,2,18.31,4.6,0.64,0.24036939313984168
3935,1,32.69,80.46,8.64,312,3,0.32,5.54,1.02,0.10477564102564102
7786,53,27.33,24.8,11.93,231,3,16.0,7.45,1.32,0.1183116883116883
9324,48,64.89,15.98,46.56,291,2,15.58,6.02,1.74,0.22298969072164948
6708,36,70.76,19.45,21.2,160,2,14.3,8.52,2.29,0.44225000000000003
8592,49,50.42,45.23,49.17,172,4,14.05,6.83,1.95,0.29313953488372096
5344,56,46.34,89.31,2.22,180,1,12.26,2.5,1.02,0.2574444444444445
3084,5,13.33,87.78,22.87,457,1,14.54,6.93,2.5,0.029168490153172865
8561,11,56.66,28.43,37.87,420,4,19.87,4.08,1.32,0.1349047619047619
7548,36,72.45,48.6,31.28,296,1,3.54,8.13,1.74,0.24476351351351353
6524,17,14.98,67.53,46.8,391,1,10.58,8.0,0.76,0.03831202046035806
8860,48,5.27,85.78,7.28,189,3,7.77,3.07,2.18,0.027883597883597882
6811,5,42.44,5.3,48.29,247,4,14.1,2.35,2.25,0.17182186234817812
7133,52,56.97,72.4,34.4,143,1,12.46,6.78,1.33,0.39839160839160837
8810,97,42.42,18.63,11.34,160,4,13.15,9.66,1.15,0.265125
4076,83,93.33,65.34,43.26,336,1,7.12,3.41,2.39,0.2777678571428571
2531,98,33.18,61.91,29.88,497,3,1.23,8.79,0.8,0.06676056338028169
7507,93,79.61,99.35,6.86,440,2,18.67,7.36,1.37,0.1809318181818182
9192,81,56.64,39.13,41.38,287,4,1.03,5.95,0.53,0.1973519163763066
2342,22,70.1,24.35,11.89,341,2,15.14,4.53,1.32,0.20557184750733137
3281,6,77.84,73.97,14.33,394,4,10.17,5.94,2.15,0.19756345177664975
5702,36,69.96,35.34,13.49,232,1,10.24,1.03,1.68,0.301551724137931
3625,15,70.21,29.72,45.38,312,2,3.61,3.54,2.34,0.22503205128205125
3647,48,60.81,85.36,32.78,498,3,17.54,9.06,1.45,0.12210843373493976
2370,10,91.27,48.08,20.51,456,3,10.5,2.0,1.77,0.2001535087719298
5982,95,27.41,96.07,44.84,434,4,4.83,4.01,2.3,0.06315668202764976
8874,20,27.59,27.79,16.96,442,1,13.04,3.49,0.74,0.06242081447963801
6540,86,50.27,97.72,41.0,162,4,0.83,8.79,1.66,0.31030864197530866
7382,60,5.03,86.04,26.94,201,2,15.43,7.43,0.89,0.025024875621890548
1797,28,25.87,56.42,44.19,290,3,6.02,2.43,2.42,0.08920689655172415
1187,65,22.68,61.4,0.16,242,2,5.3,5.21,2.13,0.0937190082644628
9077,17,68.73,5.88,40.76,139,2,18.48,6.73,0.58,0.4944604316546763
1768,24,65.6,81.65,32.68,446,3,17.5,4.73,1.41,0.14708520179372195
5877,63,72.21,48.51,11.92,316,2,13.12,5.87,2.43,0.22851265822784808
1711,31,82.56,59.1,32.08,405,4,11.6,4.64,0.54,0.20385185185185187
9514,7,52.26,92.42,4.47,461,3,9.96,1.37,0.76,0.11336225596529284
2811,87,49.95,68.54,28.52,438,4,5.14,9.52,0.69,0.11404109589041096
2029,65,48.32,5.76,4.67,330,3,2.7,3.02,0.82,0.14642424242424243
8406,66,88.39,61.29,22.57,335,2,13.34,3.12,1.35,0.26385074626865673
2250,83,30.33,20.74,35.96,166,4,7.63,3.25,1.42,0.18271084337349397
1051,24,44.89,10.89,4.25,208,4,14.24,3.69,0.69,0.2158173076923077
5866,64,29.5,42.83,35.68,140,3,2.51,7.55,1.03,0.21071428571428572
6592,14,89.31,21.96,22.27,246,4,4.66,8.01,1.4,0.36304878048780487
